-9223372036854774585	-9223372036854775705	Database Server	\N	1	10	10	-9223372036854775740	3	1	1	1360947908724	1360947908724	\N	0
-9223372036854774584	-9223372036854775705	SuSE Linux Enterprise Server 10	\N	1	0	0	-9223372036854775740	3	1	1	1360947908732	1360947908732	\N	0
-9223372036854774583	-9223372036854775705	VMware dvSwitch 4.1	\N	1	0	0	-9223372036854775740	3	1	1	1360947908738	1360947908738	\N	0
-9223372036854774582	-9223372036854775705	Sun Solaris 9	\N	1	0	0	-9223372036854775740	3	1	1	1360947908744	1360947908744	\N	0
-9223372036854774581	-9223372036854775705	Uncategorized Errors	\N	1	0	0	-9223372036854775740	3	1	1	1360947908751	1360947908751	\N	0
-9223372036854774580	-9223372036854775705	Health	\N	1	6	6	-9223372036854775740	3	1	1	1360947908753	1360947908753	\N	0
-9223372036854774579	-9223372036854775705	Microsoft Windows 2003	\N	1	0	0	-9223372036854775740	3	1	1	1360947908762	1360947908762	\N	0
-9223372036854774578	-9223372036854775705	IBM AIX 5.3	\N	1	0	0	-9223372036854775740	3	1	1	1360947908768	1360947908768	\N	0
-9223372036854774577	-9223372036854775705	Microsoft SQL Server 2008 R2	\N	1	0	0	-9223372036854775740	3	1	1	1360947908774	1360947908774	\N	0
-9223372036854774576	-9223372036854775705	IBM DB2/NT SQL09050	\N	1	0	0	-9223372036854775740	3	1	1	1360947908780	1360947908780	\N	0
-9223372036854774575	-9223372036854775705	Microsoft Windows 7	\N	1	1	0	-9223372036854775740	3	1	1	1360947908785	1360947908785	\N	0
-9223372036854774574	-9223372036854775705	VMware vSwitch 4.1	\N	1	0	0	-9223372036854775740	3	1	1	1360947908794	1360947908794	\N	0
-9223372036854774573	-9223372036854775705	Sun Solaris 8	\N	1	0	0	-9223372036854775740	3	1	1	1360947908803	1360947908803	\N	0
-9223372036854774572	-9223372036854775705	VMware VM vmx-04	\N	1	0	0	-9223372036854775740	3	1	1	1360947908809	1360947908809	\N	0
-9223372036854774571	-9223372036854775705	Microsoft SQL Server 2000	\N	1	0	0	-9223372036854775740	3	1	1	1360947908815	1360947908815	\N	0
-9223372036854774570	-9223372036854775705	Microsoft SQL Server 2008	\N	1	0	0	-9223372036854775740	3	1	1	1360947908821	1360947908821	\N	0
-9223372036854774569	-9223372036854775705	SuSE Linux Enterprise Server 9	\N	1	0	0	-9223372036854775740	3	1	1	1360947908827	1360947908827	\N	0
-9223372036854774568	-9223372036854775705	SuSE Linux Enterprise Server 11	\N	1	0	0	-9223372036854775740	3	1	1	1360947908834	1360947908834	\N	0
-9223372036854774567	-9223372036854775705	VMware ESXi 4.0	\N	1	0	0	-9223372036854775740	3	1	1	1360947908842	1360947908842	\N	0
-9223372036854774566	-9223372036854775705	Red Hat Enterprise Linux Server 5	\N	1	0	0	-9223372036854775740	3	1	1	1360947908850	1360947908850	\N	0
-9223372036854774565	-9223372036854775705	VMware ESX 4.1	\N	1	0	0	-9223372036854775740	3	1	1	1360947908858	1360947908858	\N	0
-9223372036854774564	-9223372036854775705	VMware dvSwitch 5.0	\N	1	0	0	-9223372036854775740	3	1	1	1360947908865	1360947908865	\N	0
-9223372036854774563	-9223372036854775705	IBM AIX 5.2	\N	1	0	0	-9223372036854775740	3	1	1	1360947908873	1360947908873	\N	0
